profile_id,building_id,owner_type,num_properties_owned,annual_rental_income_eur,existing_mortgage_eur,credit_rating,max_loan_capacity_eur,cash_reserves_eur,age_of_owner,avg_tenant_income_eur,avg_rent_eur_m2,rent_control_applies,max_rent_increase_pct,tenant_hardship_risk,vacancy_rate_pct,risk_tolerance
FIN-00181,BLD-00181,Individual,2,158715.08,355618.63,Excellent,619441.36,10587.22,36,31872.0,9.33,TRUE,8.0,Medium,3.2,Medium
FIN-00182,BLD-00182,Housing cooperative,1,0.0,304387.76,Good,153303.19,129909.92,0,47939.0,9.28,FALSE,0.0,Medium,1.4,Medium
FIN-00183,BLD-00183,Housing cooperative,1,0.0,170924.18,Good,182820.52,158636.54,0,31245.0,10.95,FALSE,0.0,Medium,2.9,High
FIN-00184,BLD-00184,Housing cooperative,1,0.0,51256.45,Excellent,736550.56,101283.02,0,35484.0,9.68,FALSE,0.0,Low,1.9,Medium
FIN-00185,BLD-00185,Housing cooperative,1,0.0,140721.29,Excellent,656698.24,43874.5,0,52172.0,8.9,FALSE,0.0,Low,0.9,Low
FIN-00186,BLD-00186,Housing cooperative,1,0.0,154728.54,Excellent,313919.37,83342.67,0,44889.0,8.38,FALSE,0.0,Low,0.7,Medium
FIN-00187,BLD-00187,Municipal,67,276806.4,0.0,Excellent,393649.13,19032.17,0,40379.0,7.24,TRUE,8.0,Medium,1.8,Low
FIN-00188,BLD-00188,Housing cooperative,1,0.0,260710.94,Excellent,375418.29,112988.49,0,33211.0,10.02,FALSE,0.0,Medium,3.0,Medium
FIN-00189,BLD-00189,Corporate landlord,6,296052.3,791120.14,Very Good,690402.28,82473.31,0,68415.0,17.96,TRUE,8.0,Low,0.3,Medium
FIN-00190,BLD-00190,Condominium,1,0.0,52528.28,Very Good,732164.58,195876.77,0,82992.0,14.27,TRUE,8.0,Low,0.0,Medium
FIN-00191,BLD-00191,Housing cooperative,1,0.0,78885.63,Very Good,194699.16,85623.43,0,45236.0,10.7,FALSE,0.0,Medium,0.3,High
FIN-00192,BLD-00192,Housing cooperative,1,0.0,135126.83,Very Good,314027.93,119405.93,0,32648.0,10.33,FALSE,0.0,Low,0.5,Medium
FIN-00193,BLD-00193,Condominium,1,0.0,53600.03,Good,285442.63,7068.91,0,48795.0,19.32,TRUE,8.0,Low,0.0,Low
FIN-00194,BLD-00194,Municipal,80,60412.8,0.0,Excellent,734323.51,52105.5,0,38893.0,8.51,TRUE,8.0,Medium,4.7,Medium
FIN-00195,BLD-00195,Condominium,1,0.0,103682.89,Very Good,735444.73,53213.89,0,71976.0,14.68,TRUE,8.0,Low,0.0,High
FIN-00196,BLD-00196,Condominium,1,0.0,109182.48,Good,756023.47,6128.15,0,85957.0,18.91,TRUE,8.0,Low,0.0,High
FIN-00197,BLD-00197,Individual,5,204220.07,361806.38,Fair,558143.54,124296.23,37,52092.0,11.87,TRUE,8.0,High,3.0,Low
FIN-00198,BLD-00198,Municipal,14,15004.8,0.0,Excellent,127140.46,39854.77,0,43099.0,7.61,TRUE,8.0,High,3.9,Low
FIN-00199,BLD-00199,Housing cooperative,1,0.0,254260.53,Very Good,673324.18,66706.1,0,36644.0,8.94,FALSE,0.0,Low,2.9,High
FIN-00200,BLD-00200,Individual,2,297223.8,554706.2,Very Good,330210.61,23707.69,65,48244.0,9.9,FALSE,0.0,High,3.2,Medium
FIN-00201,BLD-00201,Housing cooperative,1,0.0,208786.43,Good,570506.2,50151.48,0,34748.0,7.68,FALSE,0.0,Low,0.1,High
FIN-00202,BLD-00202,Corporate landlord,31,82569.43,522727.66,Good,489611.83,193711.45,0,46876.0,15.21,FALSE,0.0,Low,4.9,Low
FIN-00203,BLD-00203,Corporate landlord,29,438564.11,1249521.97,Excellent,792647.67,181107.84,0,67925.0,16.8,TRUE,8.0,Medium,4.2,Medium
FIN-00204,BLD-00204,Municipal,42,135945.6,0.0,Excellent,575954.36,146453.01,0,29557.0,7.3,TRUE,8.0,High,2.6,Low
FIN-00205,BLD-00205,Individual,1,159798.36,331249.64,Excellent,693642.48,198625.04,52,50371.0,11.19,TRUE,8.0,Medium,2.0,Medium
FIN-00206,BLD-00206,Condominium,1,0.0,35507.23,Good,698207.17,156648.38,0,53392.0,15.78,TRUE,8.0,Low,0.0,Low
FIN-00207,BLD-00207,Housing cooperative,1,0.0,164089.29,Excellent,239595.5,112774.19,0,43551.0,10.82,FALSE,0.0,Low,2.9,High
FIN-00208,BLD-00208,Individual,4,56049.86,230672.84,Excellent,483261.08,103550.49,41,60906.0,10.17,TRUE,8.0,Medium,5.3,Low
FIN-00209,BLD-00209,Corporate landlord,31,629807.41,628552.97,Excellent,331007.92,128248.03,0,48834.0,13.49,TRUE,8.0,Low,0.0,Medium
FIN-00210,BLD-00210,Housing cooperative,1,0.0,119724.04,Very Good,693433.16,188514.02,0,41564.0,9.71,FALSE,0.0,Medium,0.8,High
FIN-00211,BLD-00211,Individual,2,277679.39,210511.44,Good,567295.25,108324.76,56,54528.0,10.7,TRUE,8.0,Low,9.5,High
FIN-00212,BLD-00212,Condominium,1,0.0,246.34,Excellent,257411.34,122985.47,0,46785.0,15.7,TRUE,8.0,Low,0.0,Low
FIN-00213,BLD-00213,Corporate landlord,39,91572.52,1475051.27,Very Good,588212.2,7907.89,0,53336.0,20.24,TRUE,8.0,Low,0.2,High
FIN-00214,BLD-00214,Corporate landlord,36,156945.48,1283267.82,Good,333200.03,48652.68,0,73307.0,20.02,FALSE,0.0,Low,3.5,High
FIN-00215,BLD-00215,Condominium,1,0.0,90921.24,Good,522865.88,13195.12,0,59647.0,19.37,TRUE,8.0,Medium,0.0,Medium
FIN-00216,BLD-00216,Condominium,1,0.0,145093.49,Very Good,742025.69,30297.5,0,61068.0,14.79,TRUE,8.0,Medium,0.0,High
FIN-00217,BLD-00217,Housing cooperative,1,0.0,318670.28,Good,608998.89,11371.52,0,51170.0,9.35,FALSE,0.0,Medium,0.5,High
FIN-00218,BLD-00218,Municipal,15,59712.0,0.0,Excellent,491463.03,65946.28,0,30456.0,7.76,TRUE,8.0,High,3.9,Medium
FIN-00219,BLD-00219,Corporate landlord,15,263485.67,1178354.85,Excellent,277839.79,149000.67,0,41037.0,15.62,TRUE,8.0,Low,0.4,High
FIN-00220,BLD-00220,Municipal,63,106944.0,0.0,Excellent,404093.88,65833.73,0,28378.0,7.07,TRUE,8.0,High,4.1,Low
FIN-00221,BLD-00221,Municipal,42,88531.2,0.0,Excellent,760117.51,128635.5,0,28336.0,8.28,TRUE,8.0,High,2.0,High
FIN-00222,BLD-00222,Individual,1,174218.95,169457.61,Very Good,201175.29,34881.22,56,48558.0,13.98,FALSE,0.0,Medium,5.4,Medium
FIN-00223,BLD-00223,Corporate landlord,22,419678.75,663024.33,Excellent,449304.71,182666.71,0,65097.0,19.76,TRUE,8.0,Low,0.6,Medium
FIN-00224,BLD-00224,Housing cooperative,1,0.0,64947.55,Excellent,556632.4,5512.12,0,32960.0,9.16,FALSE,0.0,Medium,2.9,High
FIN-00225,BLD-00225,Municipal,28,244089.6,0.0,Excellent,703223.84,69004.06,0,40110.0,8.8,TRUE,8.0,High,2.7,High
FIN-00226,BLD-00226,Corporate landlord,40,145906.72,818423.64,Excellent,441663.94,170551.42,0,42951.0,14.0,FALSE,0.0,Medium,3.0,Low
FIN-00227,BLD-00227,Corporate landlord,31,488376.62,1155389.76,Excellent,718659.58,95781.47,0,57948.0,14.38,FALSE,0.0,Medium,2.0,High
FIN-00228,BLD-00228,Corporate landlord,26,89890.44,1154366.85,Good,282912.95,82423.1,0,46096.0,13.15,TRUE,8.0,Low,5.6,High
FIN-00229,BLD-00229,Corporate landlord,37,708686.72,1397643.3,Very Good,51806.75,141171.75,0,51489.0,13.95,FALSE,0.0,Low,0.7,Medium
FIN-00230,BLD-00230,Housing cooperative,1,0.0,234653.86,Very Good,498163.1,181434.29,0,49793.0,10.63,FALSE,0.0,Medium,2.9,High
FIN-00231,BLD-00231,Condominium,1,0.0,109314.39,Good,513834.19,129757.16,0,72510.0,12.22,TRUE,8.0,Low,0.0,Medium
FIN-00232,BLD-00232,Condominium,1,0.0,82968.6,Good,539878.33,116088.15,0,60846.0,12.95,TRUE,8.0,Medium,0.0,Low
FIN-00233,BLD-00233,Municipal,74,65836.8,0.0,Excellent,533734.2,41584.83,0,44176.0,9.45,TRUE,8.0,Medium,2.2,Low
FIN-00234,BLD-00234,Municipal,66,60096.0,0.0,Excellent,129557.11,102122.25,0,32262.0,7.84,TRUE,8.0,Medium,2.6,High
FIN-00235,BLD-00235,Housing cooperative,1,0.0,238578.84,Excellent,65143.03,152531.54,0,48265.0,8.57,FALSE,0.0,Medium,0.1,High
FIN-00236,BLD-00236,Housing cooperative,1,0.0,261028.45,Excellent,471043.73,24918.34,0,31977.0,10.49,FALSE,0.0,Medium,2.1,High
FIN-00237,BLD-00237,Condominium,1,0.0,136388.06,Very Good,349608.22,133828.4,0,47829.0,13.61,TRUE,8.0,Low,0.0,Medium
FIN-00238,BLD-00238,Individual,4,152491.78,566115.06,Good,250583.69,76678.54,48,31321.0,9.44,TRUE,8.0,High,6.1,Low
FIN-00239,BLD-00239,Condominium,1,0.0,8052.23,Excellent,333013.47,39809.39,0,52093.0,17.56,TRUE,8.0,Low,0.0,Low
FIN-00240,BLD-00240,Municipal,70,113596.8,0.0,Excellent,301568.17,167965.47,0,30816.0,7.08,TRUE,8.0,High,2.8,Medium
FIN-00241,BLD-00241,Condominium,1,0.0,93601.74,Good,742755.96,153947.01,0,79717.0,19.24,TRUE,8.0,Low,0.0,Medium
FIN-00242,BLD-00242,Corporate landlord,45,233008.72,267066.9,Good,186404.12,168219.93,0,71488.0,15.76,FALSE,0.0,Medium,4.8,High
FIN-00243,BLD-00243,Individual,4,278259.83,123618.96,Good,616052.04,45079.49,46,63315.0,14.35,FALSE,0.0,Medium,7.5,Medium
FIN-00244,BLD-00244,Condominium,1,0.0,3384.51,Good,345492.49,64111.36,0,54874.0,14.44,TRUE,8.0,Low,0.0,Medium
FIN-00245,BLD-00245,Municipal,16,196992.0,0.0,Excellent,223304.96,138152.25,0,36839.0,9.16,TRUE,8.0,High,4.9,High
FIN-00246,BLD-00246,Individual,4,782044.68,261005.41,Very Good,669893.03,8537.42,73,42599.0,16.92,FALSE,0.0,Medium,4.9,Medium
FIN-00247,BLD-00247,Housing cooperative,1,0.0,261942.34,Very Good,754353.7,182793.62,0,40989.0,9.12,FALSE,0.0,Medium,2.6,Low
FIN-00248,BLD-00248,Condominium,1,0.0,94290.02,Good,676186.99,108475.57,0,64243.0,13.27,TRUE,8.0,Low,0.0,Low
FIN-00249,BLD-00249,Housing cooperative,1,0.0,311948.46,Good,733386.18,18561.55,0,32455.0,8.93,FALSE,0.0,Medium,2.5,High
FIN-00250,BLD-00250,Municipal,18,229920.0,0.0,Excellent,444834.31,174628.05,0,39702.0,9.05,TRUE,8.0,Medium,1.4,High
FIN-00251,BLD-00251,Housing cooperative,1,0.0,107102.71,Very Good,240742.5,104590.93,0,44984.0,9.84,FALSE,0.0,Medium,0.9,High
FIN-00252,BLD-00252,Individual,3,113412.5,47483.15,Good,159833.94,63654.08,35,51690.0,10.26,FALSE,0.0,Low,3.4,Medium
FIN-00253,BLD-00253,Condominium,1,0.0,12707.38,Good,157801.69,142544.46,0,85907.0,16.08,TRUE,8.0,Low,0.0,Medium
FIN-00254,BLD-00254,Corporate landlord,38,620636.89,1355553.89,Excellent,730032.95,23692.47,0,73948.0,21.29,TRUE,8.0,Low,3.7,High
FIN-00255,BLD-00255,Municipal,19,32016.0,0.0,Excellent,327850.7,180089.56,0,39398.0,8.69,TRUE,8.0,High,2.5,Medium
FIN-00256,BLD-00256,Municipal,49,85987.2,0.0,Excellent,307772.28,194729.0,0,36150.0,8.48,TRUE,8.0,High,1.2,Low
FIN-00257,BLD-00257,Housing cooperative,1,0.0,116907.51,Very Good,799254.84,153874.98,0,49033.0,10.25,FALSE,0.0,Low,2.7,Medium
FIN-00258,BLD-00258,Housing cooperative,1,0.0,144941.31,Excellent,689417.98,11656.06,0,30524.0,10.25,FALSE,0.0,Low,2.3,Medium
FIN-00259,BLD-00259,Individual,1,439813.29,447007.48,Good,515615.4,88732.96,50,39950.0,13.44,TRUE,8.0,Low,9.4,Low
FIN-00260,BLD-00260,Corporate landlord,21,112364.42,205841.45,Very Good,560386.57,17008.79,0,64689.0,16.18,TRUE,8.0,Low,5.6,Low
FIN-00261,BLD-00261,Condominium,1,0.0,105032.42,Good,752259.91,84166.9,0,59300.0,13.73,TRUE,8.0,Medium,0.0,High
FIN-00262,BLD-00262,Municipal,19,67152.0,0.0,Excellent,120818.16,9913.58,0,40518.0,8.04,TRUE,8.0,High,1.3,Medium
FIN-00263,BLD-00263,Corporate landlord,15,218341.41,1408488.06,Excellent,106621.24,127205.82,0,69990.0,21.59,FALSE,0.0,Low,5.7,Medium
FIN-00264,BLD-00264,Corporate landlord,35,693646.83,338767.47,Excellent,330899.08,36563.81,0,64747.0,21.61,FALSE,0.0,Medium,0.3,Low
FIN-00265,BLD-00265,Individual,3,661190.77,123481.25,Very Good,688240.89,169676.78,64,45366.0,13.85,FALSE,0.0,High,7.7,Medium
FIN-00266,BLD-00266,Individual,3,632241.95,483636.06,Good,523377.16,151081.37,57,49122.0,16.09,TRUE,8.0,Low,4.7,Medium
FIN-00267,BLD-00267,Individual,2,48930.94,91033.88,Good,634929.29,173523.36,49,38480.0,10.67,TRUE,8.0,Medium,2.8,Low
FIN-00268,BLD-00268,Corporate landlord,36,80297.43,1351328.8,Excellent,194790.84,114113.17,0,65697.0,15.81,TRUE,8.0,Low,3.7,Medium
FIN-00269,BLD-00269,Municipal,68,246278.4,0.0,Excellent,172198.9,26861.78,0,42081.0,8.15,TRUE,8.0,High,1.8,Medium
FIN-00270,BLD-00270,Individual,5,72530.82,148334.39,Good,769214.73,170980.97,44,56520.0,14.71,TRUE,8.0,Medium,2.2,Low
FIN-00271,BLD-00271,Corporate landlord,27,136667.14,1380785.42,Very Good,747410.15,44861.84,0,54481.0,15.98,FALSE,0.0,Low,1.8,Medium
FIN-00272,BLD-00272,Individual,2,439987.79,523611.7,Good,683746.29,144366.19,58,55066.0,14.83,TRUE,8.0,High,7.5,Low
FIN-00273,BLD-00273,Individual,1,142913.45,176355.49,Very Good,548148.68,28894.84,60,45791.0,12.31,TRUE,8.0,High,5.2,High
FIN-00274,BLD-00274,Condominium,1,0.0,65622.09,Excellent,786769.82,12100.74,0,57064.0,18.43,TRUE,8.0,Low,0.0,High
FIN-00275,BLD-00275,Municipal,10,224256.0,0.0,Excellent,679354.02,84883.46,0,37324.0,8.7,TRUE,8.0,Medium,4.9,High
FIN-00276,BLD-00276,Housing cooperative,1,0.0,194425.42,Excellent,797049.52,22693.77,0,42889.0,8.2,FALSE,0.0,Medium,1.6,Low
FIN-00277,BLD-00277,Individual,2,411743.28,364827.89,Very Good,757319.98,197781.66,67,63137.0,16.96,FALSE,0.0,Medium,1.6,Low
FIN-00278,BLD-00278,Municipal,46,98438.4,0.0,Excellent,146394.63,40726.73,0,40964.0,7.6,TRUE,8.0,Medium,2.3,High
FIN-00279,BLD-00279,Individual,5,33940.87,317647.07,Fair,53621.48,88581.68,52,33838.0,10.08,FALSE,0.0,High,7.4,Low
FIN-00280,BLD-00280,Corporate landlord,15,493111.46,292748.15,Very Good,442210.56,60261.46,0,60604.0,18.48,FALSE,0.0,Low,2.5,Medium
FIN-00281,BLD-00281,Condominium,1,0.0,11185.2,Good,129962.89,196397.84,0,58570.0,19.44,TRUE,8.0,Low,0.0,Low
FIN-00282,BLD-00282,Condominium,1,0.0,94651.0,Very Good,472227.52,20024.63,0,61635.0,12.04,TRUE,8.0,Low,0.0,High
FIN-00283,BLD-00283,Housing cooperative,1,0.0,162548.75,Good,206946.85,24881.03,0,49573.0,9.94,FALSE,0.0,Low,1.6,Low
FIN-00284,BLD-00284,Housing cooperative,1,0.0,126720.36,Excellent,411913.38,196578.8,0,52579.0,9.18,FALSE,0.0,Medium,2.5,High
FIN-00285,BLD-00285,Corporate landlord,28,285676.43,635294.44,Excellent,704755.14,41510.07,0,56840.0,15.18,TRUE,8.0,Medium,4.4,High
FIN-00286,BLD-00286,Municipal,23,127756.8,0.0,Excellent,732473.53,160570.64,0,44844.0,7.8,TRUE,8.0,Medium,3.2,High
FIN-00287,BLD-00287,Individual,4,412364.8,318387.91,Good,747435.78,44843.41,71,55494.0,9.83,FALSE,0.0,Low,1.0,High
FIN-00288,BLD-00288,Condominium,1,0.0,31781.65,Excellent,667685.47,96410.41,0,67526.0,17.37,TRUE,8.0,Low,0.0,Medium
FIN-00289,BLD-00289,Municipal,67,51753.6,0.0,Excellent,176994.64,122256.99,0,34653.0,8.83,TRUE,8.0,Medium,5.0,Medium
FIN-00290,BLD-00290,Condominium,1,0.0,35822.19,Excellent,722007.54,16114.27,0,69967.0,19.65,TRUE,8.0,Low,0.0,Medium
FIN-00291,BLD-00291,Housing cooperative,1,0.0,128997.77,Very Good,650276.67,137779.39,0,52697.0,10.74,FALSE,0.0,Low,2.0,Low
FIN-00292,BLD-00292,Individual,3,252282.58,283867.28,Good,352113.31,108635.75,44,54886.0,12.72,TRUE,8.0,Medium,9.7,Medium
FIN-00293,BLD-00293,Condominium,1,0.0,39141.25,Good,188385.42,118339.16,0,75308.0,16.52,TRUE,8.0,Medium,0.0,Low
FIN-00294,BLD-00294,Housing cooperative,1,0.0,237036.78,Good,267710.64,102504.84,0,35642.0,8.41,FALSE,0.0,Medium,0.8,Low
FIN-00295,BLD-00295,Municipal,18,558230.4,0.0,Excellent,179747.09,117775.24,0,38649.0,8.27,TRUE,8.0,Medium,3.2,High
FIN-00296,BLD-00296,Municipal,13,76012.8,0.0,Excellent,786985.34,69625.76,0,34272.0,7.77,TRUE,8.0,Medium,4.0,Low
FIN-00297,BLD-00297,Corporate landlord,13,136703.71,338869.84,Good,411285.42,144003.68,0,72824.0,20.22,TRUE,8.0,Low,5.3,Medium
FIN-00298,BLD-00298,Condominium,1,0.0,56854.51,Excellent,676873.49,98875.92,0,86856.0,14.91,TRUE,8.0,Low,0.0,Medium
FIN-00299,BLD-00299,Housing cooperative,1,0.0,149858.28,Excellent,393011.32,128865.99,0,44574.0,10.91,FALSE,0.0,Medium,0.0,High
FIN-00300,BLD-00300,Corporate landlord,39,534303.19,530087.47,Excellent,408186.7,121649.49,0,55447.0,18.0,FALSE,0.0,Low,0.4,Low
FIN-00301,BLD-00301,Corporate landlord,31,229264.75,567327.82,Excellent,108398.82,61759.39,0,59006.0,13.78,FALSE,0.0,Medium,3.4,Low
FIN-00302,BLD-00302,Condominium,1,0.0,67122.19,Excellent,289063.09,140094.45,0,48580.0,12.45,TRUE,8.0,Medium,0.0,Medium
FIN-00303,BLD-00303,Housing cooperative,1,0.0,332760.89,Good,181942.94,130367.83,0,50009.0,7.45,FALSE,0.0,Low,2.5,Medium
FIN-00304,BLD-00304,Individual,4,154083.43,28618.55,Fair,368423.4,33732.05,41,30108.0,9.8,FALSE,0.0,Low,1.0,Medium
FIN-00305,BLD-00305,Condominium,1,0.0,47453.24,Excellent,437647.95,171135.05,0,88976.0,16.65,TRUE,8.0,Low,0.0,Low
FIN-00306,BLD-00306,Municipal,51,92774.4,0.0,Excellent,657434.89,38494.98,0,28450.0,7.84,TRUE,8.0,High,3.4,Low
FIN-00307,BLD-00307,Corporate landlord,21,60425.74,1429408.65,Very Good,54342.95,108994.84,0,70687.0,15.95,TRUE,8.0,Low,3.5,Medium
FIN-00308,BLD-00308,Condominium,1,0.0,116802.03,Very Good,50406.97,47132.13,0,79166.0,12.47,TRUE,8.0,Medium,0.0,Low
FIN-00309,BLD-00309,Condominium,1,0.0,4421.45,Excellent,61202.26,49071.05,0,70343.0,14.84,TRUE,8.0,Low,0.0,Medium
FIN-00310,BLD-00310,Corporate landlord,43,256920.55,417047.72,Excellent,376350.54,79265.25,0,46562.0,13.4,FALSE,0.0,Low,2.4,High
FIN-00311,BLD-00311,Municipal,50,46406.4,0.0,Excellent,503025.2,5478.9,0,40801.0,7.22,TRUE,8.0,Medium,2.3,Low
FIN-00312,BLD-00312,Condominium,1,0.0,125704.09,Good,568342.45,63640.3,0,63637.0,17.42,TRUE,8.0,Low,0.0,High
FIN-00313,BLD-00313,Condominium,1,0.0,72185.55,Very Good,777851.25,17282.12,0,78805.0,15.75,TRUE,8.0,Low,0.0,Low
FIN-00314,BLD-00314,Housing cooperative,1,0.0,89965.32,Good,733647.47,36814.28,0,33407.0,10.54,FALSE,0.0,Medium,3.0,High
FIN-00315,BLD-00315,Municipal,37,155875.2,0.0,Excellent,388389.39,160041.41,0,43175.0,7.22,TRUE,8.0,High,2.2,Medium
FIN-00316,BLD-00316,Individual,3,537101.37,465661.19,Good,478546.58,103430.88,76,39042.0,16.23,FALSE,0.0,Medium,7.4,High
FIN-00317,BLD-00317,Corporate landlord,48,210614.57,929513.69,Very Good,459492.64,84356.57,0,74761.0,14.19,TRUE,8.0,Low,1.9,Medium
FIN-00318,BLD-00318,Individual,1,359155.13,146959.09,Fair,542545.16,104184.42,60,31648.0,16.86,FALSE,0.0,Medium,1.1,Medium
FIN-00319,BLD-00319,Municipal,78,260284.8,0.0,Excellent,648781.1,138988.28,0,44156.0,9.66,TRUE,8.0,Medium,2.1,Low
FIN-00320,BLD-00320,Individual,1,111204.96,492169.84,Good,788472.18,94751.43,60,30388.0,13.76,TRUE,8.0,Medium,9.5,High
FIN-00321,BLD-00321,Individual,4,592109.64,372008.12,Good,737303.77,12755.01,51,47305.0,14.93,TRUE,8.0,Medium,6.7,Low
FIN-00322,BLD-00322,Housing cooperative,1,0.0,351039.72,Excellent,704748.56,180633.72,0,53235.0,9.19,FALSE,0.0,Medium,2.1,High
FIN-00323,BLD-00323,Housing cooperative,1,0.0,204416.27,Very Good,389188.17,24085.65,0,54022.0,8.44,FALSE,0.0,Medium,1.2,Medium
FIN-00324,BLD-00324,Individual,5,27900.12,99956.02,Excellent,667524.47,131386.8,71,62999.0,10.91,TRUE,8.0,High,5.8,Low
FIN-00325,BLD-00325,Municipal,44,60979.2,0.0,Excellent,726844.14,36085.81,0,35386.0,8.85,TRUE,8.0,High,3.0,Medium
FIN-00326,BLD-00326,Individual,3,106833.59,233162.21,Excellent,73226.56,10312.99,35,63863.0,14.47,TRUE,8.0,Medium,0.0,Medium
FIN-00327,BLD-00327,Corporate landlord,32,175199.82,784512.75,Excellent,274053.63,118146.04,0,74397.0,20.22,TRUE,8.0,Low,2.6,Low
FIN-00328,BLD-00328,Condominium,1,0.0,60779.54,Very Good,771280.82,108625.09,0,83170.0,18.33,TRUE,8.0,Medium,0.0,Low
FIN-00329,BLD-00329,Corporate landlord,34,315928.36,1332253.29,Good,220409.55,131839.34,0,62478.0,18.0,TRUE,8.0,Medium,1.1,Medium
FIN-00330,BLD-00330,Housing cooperative,1,0.0,307467.47,Very Good,74525.25,120044.52,0,43540.0,10.5,FALSE,0.0,Medium,3.0,High
FIN-00331,BLD-00331,Corporate landlord,38,53960.16,1432163.58,Excellent,485586.91,175760.37,0,59771.0,19.93,FALSE,0.0,Medium,0.7,High
FIN-00332,BLD-00332,Individual,2,259047.04,495335.27,Excellent,658899.31,20136.97,67,58932.0,11.42,FALSE,0.0,Medium,8.5,High
FIN-00333,BLD-00333,Municipal,56,47616.0,0.0,Excellent,415560.76,19442.52,0,44929.0,8.5,TRUE,8.0,High,1.8,High
FIN-00334,BLD-00334,Housing cooperative,1,0.0,187852.58,Good,661817.37,65105.35,0,31784.0,10.86,FALSE,0.0,Medium,1.8,High
FIN-00335,BLD-00335,Municipal,79,42057.6,0.0,Excellent,124826.04,193976.93,0,44250.0,8.13,TRUE,8.0,High,2.0,High
FIN-00336,BLD-00336,Municipal,43,17625.6,0.0,Excellent,474652.12,29985.71,0,39150.0,8.11,TRUE,8.0,High,3.2,High
FIN-00337,BLD-00337,Corporate landlord,15,895752.67,1411134.22,Excellent,376089.85,109408.39,0,69540.0,15.6,TRUE,8.0,Medium,4.0,High
FIN-00338,BLD-00338,Corporate landlord,42,569455.67,209769.78,Excellent,598733.25,174473.32,0,62246.0,21.82,FALSE,0.0,Low,5.2,Low
FIN-00339,BLD-00339,Housing cooperative,1,0.0,398696.11,Good,279310.12,122603.46,0,36021.0,10.46,FALSE,0.0,Low,2.2,Medium
FIN-00340,BLD-00340,Individual,2,758764.67,177937.05,Good,350304.36,150773.68,65,63686.0,14.13,TRUE,8.0,Medium,6.3,Medium
FIN-00341,BLD-00341,Municipal,79,102422.4,0.0,Excellent,453847.13,140692.33,0,43338.0,8.05,TRUE,8.0,High,2.7,Medium
FIN-00342,BLD-00342,Housing cooperative,1,0.0,144781.03,Good,693475.76,62095.03,0,41434.0,10.76,FALSE,0.0,Low,1.5,Medium
FIN-00343,BLD-00343,Condominium,1,0.0,100595.25,Good,729585.62,122841.67,0,64837.0,18.41,TRUE,8.0,Low,0.0,High
FIN-00344,BLD-00344,Corporate landlord,46,402954.59,365129.71,Excellent,488706.67,62365.08,0,40695.0,14.9,FALSE,0.0,Medium,4.5,Medium
FIN-00345,BLD-00345,Corporate landlord,47,346529.12,1463165.55,Very Good,319796.9,89465.07,0,49317.0,18.48,FALSE,0.0,Medium,1.1,Low
FIN-00346,BLD-00346,Corporate landlord,41,264766.04,697595.54,Very Good,224675.88,163991.36,0,40355.0,20.41,TRUE,8.0,Medium,5.9,High
FIN-00347,BLD-00347,Housing cooperative,1,0.0,262215.2,Excellent,617614.95,5062.27,0,35154.0,10.91,FALSE,0.0,Medium,1.8,Medium
FIN-00348,BLD-00348,Municipal,16,36489.6,0.0,Excellent,664342.73,199157.88,0,36256.0,8.3,TRUE,8.0,High,1.4,Medium
FIN-00349,BLD-00349,Corporate landlord,27,594535.13,1363313.08,Excellent,467318.68,194898.2,0,64322.0,17.02,TRUE,8.0,Low,4.2,Low
FIN-00350,BLD-00350,Individual,1,213129.88,504760.11,Very Good,572822.03,14514.68,77,47580.0,15.24,TRUE,8.0,High,4.7,High
FIN-00351,BLD-00351,Housing cooperative,1,0.0,281726.5,Very Good,382178.08,104303.74,0,48523.0,8.6,FALSE,0.0,Medium,0.8,High
FIN-00352,BLD-00352,Individual,2,205299.71,197258.43,Excellent,154784.03,163624.08,64,34417.0,13.29,FALSE,0.0,High,4.2,High
FIN-00353,BLD-00353,Municipal,47,48134.4,0.0,Excellent,632544.46,44867.79,0,30309.0,9.34,TRUE,8.0,High,4.8,Medium
FIN-00354,BLD-00354,Housing cooperative,1,0.0,333905.82,Good,198281.0,173006.8,0,54102.0,9.35,FALSE,0.0,Low,1.8,Low
FIN-00355,BLD-00355,Condominium,1,0.0,105716.97,Excellent,721761.02,34518.59,0,80882.0,15.28,TRUE,8.0,Low,0.0,High
FIN-00356,BLD-00356,Individual,4,42644.07,447700.9,Fair,511986.41,17262.65,61,60210.0,11.68,FALSE,0.0,Low,6.8,Low
FIN-00357,BLD-00357,Corporate landlord,33,229647.92,205568.31,Very Good,399755.9,43952.59,0,57264.0,13.98,TRUE,8.0,Medium,5.2,Low
FIN-00358,BLD-00358,Municipal,44,286915.2,0.0,Excellent,709487.53,35852.46,0,39471.0,7.62,TRUE,8.0,High,2.2,High
FIN-00359,BLD-00359,Housing cooperative,1,0.0,228102.33,Good,102587.43,14067.9,0,30641.0,10.03,FALSE,0.0,Medium,2.3,High
FIN-00360,BLD-00360,Individual,2,908473.97,393021.95,Good,78057.36,109847.74,37,32920.0,13.98,TRUE,8.0,Medium,9.7,Medium
FIN-00361,BLD-00361,Housing cooperative,1,0.0,230935.27,Excellent,276302.45,118777.61,0,44940.0,7.51,FALSE,0.0,Medium,2.1,Medium
